Date,WTI,MSCI,Exchange Rate,Gold,S&P500,Bond Yield,VIX
2005-01-04 00:00:00+00:00,0.04161941919169824,-0.03127245679021521,-0.014057773546132505,-0.00046666404062708247,-0.011740004384716105,0.014818618521612788,-0.00712764124981114
2005-01-05 00:00:00+00:00,-0.011913095354993455,-0.012317237749643063,-0.00014603826794047447,-0.004443917693234117,-0.0036344391932794083,-0.0014018792019667029,0.007837632678624373
2005-01-06 00:00:00+00:00,0.04880118297783481,-0.0006800364319059937,-0.007330234671186995,-0.013213986662218931,0.003499726889387917,-0.001169754389053607,-0.03686722022766629
2005-01-07 00:00:00+00:00,-0.0028574822326462063,0.0019342815372425874,-0.009303419465094824,-0.005000620299732837,-0.0014321956835941646,0.0030384531790729453,-0.006649463259552846
2005-01-10 00:00:00+00:00,-0.0022035811421670776,0.0012526739449667346,0.003742508666709583,0.00047735611176443274,0.0034169283837069677,-0.0016349343141878387,-0.019461709726451316
2005-01-11 00:00:00+00:00,0.007691466681846009,-0.0018796447116381618,0.0005376181953160435,0.006658735169144461,-0.0061182454723810965,-0.007979371261334599,-0.003028008610457132
2005-01-12 00:00:00+00:00,0.014992103340265678,0.012206410204769843,0.010535824658863052,0.009905770166447572,0.003973499066449697,-0.0018867687166069331,-0.048941740466952925
2005-01-13 00:00:00+00:00,0.035381340900636424,-0.004138705815543317,-0.003387785693861592,-0.0037620690786031963,-0.008667580994090578,-0.011635003398139101,0.022048115696582174
2005-01-14 00:00:00+00:00,0.007052510990112879,0.017726943439822684,-0.008524387633613358,-0.00424926929994691,0.005986604031937076,0.006902391490464256,-0.032452380071436485
2005-01-17 00:00:00+00:00,0.0,-0.0008916639463555059,-0.0036609785605764404,0.0005912611602095666,0.004825723368084771,-0.0024936078863848138,0.0016077158166497366
2005-01-18 00:00:00+00:00,0.0,-0.0008924597205646694,-0.0025417638930766416,0.0005909117770164916,0.0048025475573514,-0.002499841514137355,0.0016051352148219818
2005-01-19 00:00:00+00:00,-0.017304754313095073,-0.01387132575593029,-0.0011448597807843745,-0.00047273034240307815,-0.009535422983762518,-0.0019089420899419936,0.055374771123178394
2005-01-20 00:00:00+00:00,-0.013550903858818417,-0.012493643666636417,-0.003090005582806678,-0.0014194611038371634,-0.007813441684863667,-0.005268172289828942,0.048139587931291854
2005-01-21 00:00:00+00:00,0.03395126917595981,0.013527783736404576,0.0027779770071502978,0.01012850085950762,-0.006435479320456572,-0.0055374555955414635,0.03760639955169555
2005-01-24 00:00:00+00:00,0.005753099770952839,-0.0015515669976473659,0.003072487096648495,0.0004685606646720776,-0.0035340230516199287,-0.004840275645517192,0.01999376971237867
2005-01-25 00:00:00+00:00,0.0168617100063475,0.009017203221281153,-0.005228077624189512,-0.011544465430608601,0.003996329851615026,0.01612353770806056,-0.04110639319695296
2005-01-26 00:00:00+00:00,-0.01747658027773753,0.014513256995201586,0.008218507799413527,0.011544465430608544,0.004832419632938723,0.000715853161994711,-0.04509861235371142
2005-01-27 00:00:00+00:00,0.001229284603634416,0.0009601656917090724,-0.002834013929793513,-0.0014064843302936815,0.00040883799571498974,0.0035718259280165944,-0.014992770651808117
2005-01-28 00:00:00+00:00,-0.03457957191888577,0.0009086579341124402,0.0003000568924160849,-0.0011735713454103102,-0.002719682678708843,-0.016537169927921563,0.0
2005-01-31 00:00:00+00:00,0.02138895643731549,0.013084574368165533,0.0005349070355444225,-0.009438484686572662,0.008424693022826934,-0.0012090714799624035,-0.03223610553385365
2005-02-01 00:00:00+00:00,-0.022661520209823205,0.008530082863934838,-0.0009913801733909024,-0.0023736066899486446,0.006867267158630261,0.0007256644120679394,-0.06360291989818179
2005-02-02 00:00:00+00:00,-0.009167537105463598,0.0031555351281670643,-0.000534522995774739,0.0007127172477059986,0.0031729290996995304,0.0009665805663001202,-0.031239339953772597
2005-02-03 00:00:00+00:00,-0.0051534978850783595,-0.0010343563791777271,-0.004615622727806629,-0.010743806184447827,-0.002769465505019701,0.0055402382828158014,0.011087543477837037
2005-02-04 00:00:00+00:00,0.0006456210102310351,0.01550040594276327,-0.008833744952873195,-0.006260569652338799,0.01098252050319909,-0.021856176442887055,-0.05044547082673333
2005-02-07 00:00:00+00:00,-0.026156695759103937,0.003148825763907953,-0.007327903890523666,-0.0009666358740457591,-0.0010895591835757032,-0.00516921974363037,0.04534338315333743
2005-02-08 00:00:00+00:00,0.0026467317210334697,0.001932860472069285,0.0004596755694005537,-0.0024207225213019076,0.00048259010452929307,-0.003708711400979041,-0.011144492642707634
2005-02-09 00:00:00+00:00,0.0013206596282428307,-0.003239585806053881,0.0033641410418626602,0.000726802680010411,-0.008612258457473676,-0.014974120536726938,0.03390151879036072
2005-02-10 00:00:00+00:00,0.0354401703405796,0.004831375608626767,0.004906587234685771,0.010360334276062866,0.004202617764653276,0.023852051681336396,-0.041690407168732645
2005-02-11 00:00:00+00:00,0.0012731038078421684,0.009688828502452552,-0.0014796398456874032,0.007878727026962795,0.006901750205170698,0.005386848642486273,-0.006974738113005338
2005-02-14 00:00:00+00:00,0.0059196533078800994,0.007134366736283938,0.008988718780747315,0.012525244377913667,0.0006966508245472663,-0.0053868486424861915,0.007843190497911937
2005-02-15 00:00:00+00:00,-0.0038014894983430816,0.0023668559706992403,0.0033785982228849926,0.00023483880738574958,0.003294334262127831,0.006119244490697534,-0.021940326334595542
2005-02-16 00:00:00+00:00,0.022388287500324067,-0.0030779983925688136,0.00046878050907379134,-0.0009396145848734059,0.00018175942364727842,0.014535125682957391,-0.015199225984648792
2005-02-17 00:00:00+00:00,-0.016481042553404657,-0.0016613288492505628,0.003979980585949364,0.004221366068725881,-0.007954922070865405,0.006472502667738494,0.058608817479665176
2005-02-18 00:00:00+00:00,0.016894709150186704,0.012228923247574847,-0.0004575228178914976,-0.0004681219441331674,0.0006992897479059688,0.01776252374071953,-0.05142746514106082
2005-02-21 00:00:00+00:00,0.028544273264324863,-0.0018318776662875735,-0.0003789804395113189,0.008625760228143781,-0.007279291555421929,0.002929930926690573,0.08402540817972227
2005-02-22 00:00:00+00:00,0.027752058624487905,-0.0018352396016679733,0.014965235686048501,0.008551992339281573,-0.007332668424183312,0.0029213715038676267,0.07750913598127109
2005-02-23 00:00:00+00:00,0.0003908648041561381,0.004605260178691649,-0.004379800060503592,0.0009201608638491627,0.005591699832857658,-0.0039751535053779005,-0.05877131583381154
2005-02-24 00:00:00+00:00,0.004290202094037515,0.01539963414866501,-0.0015171949149544136,-0.0009201608638492338,0.007862777725995748,0.0030412963069638473,-0.06847420852160328
2005-02-25 00:00:00+00:00,0.0019440575286839,0.01825341266305566,0.004770521610753075,0.0009201608638491627,0.009263777602271862,-0.0021045959806588873,-0.006938442888538856
2005-02-28 00:00:00+00:00,0.005036785489511031,-0.0016787233248868926,-0.002196509479546146,0.0036722697103608484,-0.006434901002669486,0.02016065725245034,0.050074114250371005
2005-03-01 00:00:00+00:00,-0.0013535667660278838,0.0028114404010767162,-0.0034174112177285413,-0.008281634930857266,0.005642127938093621,0.002977899535106312,-0.00331674947862314
2005-03-02 00:00:00+00:00,0.02616398529902489,-0.01661991849987296,-0.0027359193185723185,-0.00023104102131395562,-0.0002727366181043891,0.001599810456392852,0.03749420759593359
2005-03-03 00:00:00+00:00,0.009754353517626975,0.0027586592344218557,-0.0022831632651403493,-0.006723090022774102,0.00032225292897391546,0.0009129674326672038,0.03382157207765901
2005-03-04 00:00:00+00:00,0.0039124239465288015,0.011866868138796916,0.01069914804598416,0.009952676253323852,0.009578361866919956,-0.01679550709806234,-0.07965614356523612
2005-03-07 00:00:00+00:00,0.0020432924768960833,0.006557352185393019,-0.0018924774333220194,0.0018407455306486244,0.0026068694206831493,-0.0013930910241396718,0.026447876356378408
2005-03-08 00:00:00+00:00,0.012905797969300798,-0.007646951614901573,0.009792271703492937,0.012110253948673884,-0.004810340527826947,0.016361719994269566,0.011354492670246309
2005-03-09 00:00:00+00:00,0.0032918885647288845,-0.005739525375087457,0.0018710235849407507,0.004079829600575048,-0.01023734532231883,0.03127714506446429,0.02390553659874923
2005-03-10 00:00:00+00:00,-0.022713551961475113,-0.009639745706287403,0.004545208970067141,0.0015820586287273724,0.0018540975449818477,-0.012259114419054728,-0.0166736726337732
2005-03-11 00:00:00+00:00,0.016486422860783726,-0.00564318734865778,0.002596827034732675,0.007649136089528661,-0.007612148101110925,0.01690049946538863,0.02451688001445352
2005-03-14 00:00:00+00:00,0.009508216681013183,-0.007683174338174515,-0.008037863734853724,-0.011495688408261118,0.005608866091690017,-0.004198449247144792,-0.0325554624760165
2005-03-15 00:00:00+00:00,0.0018181545757828244,-0.025230315283839126,-0.004121251799079319,-0.0004535424273465458,-0.007552253930440114,0.005740802696293163,0.059532006263952414
2005-03-16 00:00:00+00:00,0.02529055730017778,-0.008521344796529648,0.007548567936771639,0.0063306073761848596,-0.00811470022614856,-0.0052979574607185335,0.02552692363821792
2005-03-17 00:00:00+00:00,-0.0010632210512359934,0.01806336551175441,-0.002384281415004943,-0.01133284989913379,0.0017996327677856619,-0.01068108422032037,-0.014936783398083959
2005-03-18 00:00:00+00:00,0.005657718186832747,-0.004521166187187885,-0.004272098505457066,0.0013666871966408734,-0.0004705625853757874,0.009130531409151184,-0.011350830670274845
2005-03-21 00:00:00+00:00,-0.0017646429263106901,-0.014558009571586185,-0.012155429134461814,-0.01884242728318026,-0.004946433602739591,0.003098705129928111,0.03514375225307501
2005-03-22 00:00:00+00:00,-0.010475021028531172,-0.018661158494121047,-0.006402003505070992,0.0004637794398261294,-0.010248546209256063,0.018610287742901747,0.047354672129885644
2005-03-23 00:00:00+00:00,-0.040427890768154694,-0.012753536100697283,-0.006452244780691129,-0.01424420017421023,0.0006996454255908223,-0.0006510273414123168,-0.014825547340254387
2005-03-24 00:00:00+00:00,0.018960508454093652,-0.0010993466017270646,-0.004705412382513888,-0.0011766091147683692,-0.0009471067214324451,-0.00347897591290757,-0.046587778998605334
2005-03-25 00:00:00+00:00,-0.007228845283721218,0.0034438979129950823,0.0018639365279674788,0.001411743373188744,0.001219989850998247,0.0035875444043369947,0.012220108457704047
2005-03-28 00:00:00+00:00,-0.0072814822230333354,0.003432078174490368,-0.004717816450333636,0.0014097531631728554,0.00121850328916791,0.0035747199241705123,0.012072578426247782
2005-03-29 00:00:00+00:00,0.003324722442038657,-0.026210765005481276,0.003319567927657984,0.00023478367106829806,-0.007625179181011431,-0.0071622643285074485,0.052419916424162626
2005-03-30 00:00:00+00:00,-0.004435377093146508,0.022529460252224767,-0.001771009313603442,0.003164017624897304,0.01367862973137081,-0.0072139326434140305,-0.06045206295113739
2005-03-31 00:00:00+00:00,0.025780745977507683,0.010658211368195447,0.00401181096450668,0.003154038184193904,-0.0006943847521812366,-0.013695879056113561,0.027478236671599036
2005-04-01 00:00:00+00:00,0.03319731310266735,0.005899800797849289,-0.004476570065356794,-0.006552839480159439,-0.006517880949263398,-0.010059232988509135,0.004980422482900761
2005-04-04 00:00:00+00:00,-0.004550272796976157,0.0022034192579529852,-0.004585105660243513,-0.004706998638190712,0.002724477316724463,0.0011226312097104107,0.001418404792741956
2005-04-05 00:00:00+00:00,-0.017160923796029962,-0.0002446127373979516,0.0006170074925245999,0.0014144417912904728,0.00447084278556942,0.0031368924506650197,-0.030948807030272266
2005-04-06 00:00:00+00:00,-0.003396239611648935,0.01360566680955962,0.0007074252837870988,0.00610618638661952,0.0022658872536414033,-0.007635321438351477,-0.03951320488790689
2005-04-07 00:00:00+00:00,-0.031650475259717356,0.010036312876662333,-0.0013244327763116796,-0.0014058252062877374,0.005953233066958344,0.00808272289924528,-0.06438641862608348
2005-04-08 00:00:00+00:00,-0.014707533347442023,-0.004741528172204909,0.00658801109986671,0.0009374125348864964,-0.008380014491591885,0.004239670029049861,0.023247537056263562
2005-04-11 00:00:00+00:00,0.007287697284584631,-0.009647891598273789,0.0027848094449227055,0.003974317813443347,8.474198803386038e-06,-0.010295525593579413,-0.05204429356820298
2005-04-12 00:00:00+00:00,-0.035051394991881146,0.012524250357430159,-0.0043229557836958225,-0.0023359038552829125,0.005529884802782768,-0.019307819601337307,-0.058435811879159326
2005-04-13 00:00:00+00:00,-0.03213441384318473,-0.020114739782948164,-0.0002323525502976025,0.003967753371000057,-0.01183132550562878,0.0032058508415365237,0.16371292133595736
2005-04-14 00:00:00+00:00,0.017958051945544253,-0.025926633259699117,-0.009113063522298143,-0.01242249156382291,-0.010052134263021657,-0.0036647478198905668,0.08769979527099096
2005-04-15 00:00:00+00:00,-0.012596099867721191,-0.021277420652652337,0.005851574954126888,0.002120377524214899,-0.01686186196276537,-0.020165220581730238,0.19960650477497882
2005-04-18 00:00:00+00:00,-0.002379591562198909,0.011758531020331357,0.011429275786146489,0.006100455620642207,0.002936282269934283,-0.00516429223279921,-0.06883184727215624
2005-04-19 00:00:00+00:00,0.03740942715651564,0.016611386720877405,0.003612523643618029,0.012552451971984718,0.005916292813629376,-0.010885105830615905,-0.10161014161099446
2005-04-20 00:00:00+00:00,0.002864466998955805,-0.02387421325790701,0.0016737249347204355,0.005528680166650847,-0.013343570060666856,0.0019015686667796707,0.12311638359091308
2005-04-21 00:00:00+00:00,0.03301128981432834,0.02839320936040141,-0.0030576490944757093,-0.005297692512960697,0.019543986803022037,0.02091492602966818,-0.16057395926477278
2005-04-22 00:00:00+00:00,0.021718138503873156,-0.011110401984591812,0.0011487638401547439,0.002997783430914838,-0.0067731393687058975,-0.010520278135490765,0.0651455720959869
2005-04-25 00:00:00+00:00,-0.01491478542007944,0.018760789471068826,-0.005224172073671629,0.000690570432908859,0.008624972960833317,-0.0009405565942460506,-0.05067752502445361
2005-04-26 00:00:00+00:00,-0.006803353083793664,-0.010279836040474392,-0.0006884875196580442,0.007564478002889508,-0.008876748450908203,0.0037568183671288736,0.01964167204878106
2005-04-27 00:00:00+00:00,-0.04896545853511159,-0.009082379070908529,-0.004935041640168072,-0.01125283186671329,0.003942496392166546,-0.007055581750420085,-0.0026863657667477135
2005-04-28 00:00:00+00:00,0.003095375769204903,-0.01606984243111746,-0.0012396305553890779,0.002306806097915092,-0.011445623573942097,-0.015220301157118418,0.12559823599889944
2005-04-29 00:00:00+00:00,-0.04040354856200622,0.02002233205036619,-0.0022558235159523404,0.0023014969882791674,0.011851956462206029,0.0066874752514521916,-0.09643775169726272
2005-05-02 00:00:00+00:00,0.02384844653570386,0.006619070288136019,-0.002327922018584755,-0.012724289664373983,0.004579598925333747,-0.0016677660412381522,-0.012487873895063171
2005-05-03 00:00:00+00:00,-0.028283068155120456,-0.0009428789701435885,0.0031781177642644944,-0.006540522622361707,-0.0008522166554060164,-0.001909283956884129,-0.039802903978108706
2005-05-04 00:00:00+00:00,0.012646983007673892,0.026892979585378198,0.004883093495334318,0.005375700126068582,0.01239305156034736,0.0,-0.04793019902814671
